over,win_probability,over_info,forecast
1.0,GT 53.81%,PBKS 2/0,Live Forecast: PBKS 167
2.0,PBKS 60.58%,PBKS 23/0,Live Forecast: PBKS 180
3.0,PBKS 63.73%,PBKS 34/0,Live Forecast: PBKS 183
4.0,PBKS 69.66%,PBKS 42/0,Live Forecast: PBKS 189
5.0,PBKS 62.69%,PBKS 45/0,Live Forecast: PBKS 182
6.0,PBKS 60.58%,PBKS 56/1,Live Forecast: PBKS 180
7.0,PBKS 57.33%,PBKS 63/2,Live Forecast: PBKS 177
8.0,PBKS 55.13%,PBKS 67/3,Live Forecast: PBKS 175
9.0,GT 50.45%,PBKS 70/3,Live Forecast: PBKS 170
10.0,GT 54.92%,PBKS 74/3,Live Forecast: PBKS 166
11.0,GT 58.22%,PBKS 80/4,Live Forecast: PBKS 163
12.0,GT 62.51%,PBKS 86/5,Live Forecast: PBKS 159
13.0,GT 66.6%,PBKS 90/5,Live Forecast: PBKS 155
14.0,GT 74.02%,PBKS 93/6,Live Forecast: PBKS 147
15.0,GT 76.5%,PBKS 97/6,Live Forecast: PBKS 144
16.0,GT 76.5%,PBKS 107/7,Live Forecast: PBKS 144
17.0,GT 78.06%,PBKS 114/7,Live Forecast: PBKS 142
18.0,GT 76.5%,PBKS 125/7,Live Forecast: PBKS 144
19.0,GT 73.15%,PBKS 139/8,Live Forecast: PBKS 148
20.0,GT 78.06%,PBKS 142/10,Live Forecast: PBKS 142
1.0,GT 79.84%,GT 7/0,GT needed 136 runs from 114 balls
2.0,GT 79.15%,GT 12/0,GT needed 131 runs from 108 balls
3.0,GT 83.07%,GT 21/0,GT needed 122 runs from 102 balls
4.0,GT 83.08%,GT 29/1,GT needed 114 runs from 96 balls
5.0,GT 85.35%,GT 36/1,GT needed 107 runs from 90 balls
6.0,GT 87.1%,GT 44/1,GT needed 99 runs from 84 balls
7.0,GT 89.17%,GT 51/1,GT needed 92 runs from 78 balls
8.0,GT 89.73%,GT 58/1,GT needed 85 runs from 72 balls
9.0,GT 93.34%,GT 65/1,GT needed 78 runs from 66 balls
10.0,GT 86.37%,GT 68/2,GT needed 75 runs from 60 balls
11.0,GT 83.69%,GT 72/2,GT needed 71 runs from 54 balls
12.0,GT 78.58%,GT 78/3,GT needed 65 runs from 48 balls
13.0,GT 83.74%,GT 86/3,GT needed 57 runs from 42 balls
14.0,GT 83.26%,GT 91/3,GT needed 52 runs from 36 balls
15.0,GT 86.07%,GT 101/4,GT needed 42 runs from 30 balls
16.0,GT 72.77%,GT 105/5,GT needed 38 runs from 24 balls
17.0,GT 89.32%,GT 118/5,GT needed 25 runs from 18 balls
18.0,GT 99.16%,GT 138/5,GT needed 5 runs from 12 balls
19.0,GT 97.98%,GT 142/7,GT needed 1 runs from 6 balls
20.0,GT 100%,GT 146/7,GT won by 3 wickets (with 5 balls remaining)
